,x,y,Infection label,Movement Rate,Infection Rate,Mutation,Susceptibility
235,1.2944257697734172,5.177791945326469,0,0.1,0.0,0,1
236,0.5982021901531389,0.8980458919963308,0,0.1,0.0,0,1
237,0.8569443261837371,3.1424681957061003,0,0.1,0.0,0,1
238,3.9035212289001073,4.349902774080695,1,0.08,1.5,2,1
239,4.9574445058336,3.0310716862049816,0,0.1,0.0,0,1
240,1.228855711868521,0.8920215817226653,0,0.1,0.0,0,1
241,3.592706193753248,4.0868014802683845,1,0.08,1.5,2,1
242,5.348015703730132,4.263343871547836,0,0.1,0.0,0,1
243,3.5732558294556522,1.6875796683616318,0,0.1,0.0,0,1
244,2.4896265375116142,0.8786812128237798,0,0.1,0.0,0,1
245,3.6433371942392965,4.139104550878285,2,0.08,1.5,2,0
246,5.4394168242806895,3.553176745716215,0,0.1,0.0,0,1
247,0.026565240809974133,2.8338773506748263,0,0.1,0.0,0,1
248,2.2960818172028956,2.256471178892288,0,0.1,0.0,0,1
249,5.318570487567319,3.1627144032410652,0,0.1,0.0,0,1
250,1.5323600945378824,3.5343977490083702,0,0.1,0.0,0,1
251,3.6529793540028,2.0730220902930565,0,0.1,0.0,0,1
252,1.2393671425996382,3.786821613211086,0,0.1,0.0,0,1
253,2.873733020000693,0.3180061654021771,0,0.1,0.0,0,1
254,2.6960932118243406,5.238433093529014,0,0.1,0.0,0,1
255,0.5199188634196203,4.811707122202006,0,0.1,0.0,0,1
256,0.15209447748810878,1.1196143029034729,0,0.1,0.0,0,1
257,0.8329687580416365,5.307744862057405,0,0.1,0.0,0,1
258,1.0973883106757711,5.799153411635538,0,0.1,0.0,0,1
259,3.7683901129379316,5.388583395236561,1,0.08,1.0,1,1
260,1.6378759210711094,4.596568399797119,0,0.1,0.0,0,1
261,0.381180196627698,3.6783357967888763,0,0.1,0.0,0,1
262,0.3277321334961052,2.8241607928292787,0,0.1,0.0,0,1
263,2.522168366692546,5.266155262162234,0,0.1,0.0,0,1
264,4.32892167894383,0.8630506520720302,0,0.1,0.0,0,1
265,0.45047738381693336,0.4617079758739657,0,0.1,0.0,0,1
266,0.9138773446591686,3.809269036407674,0,0.1,0.0,0,1
267,0.4654593388653827,2.0189121501062255,0,0.1,0.0,0,1
268,1.7590622111776528,5.713369469901719,0,0.1,0.0,0,1
269,1.6871169767093224,4.092345832543494,0,0.1,0.0,0,1
270,4.149529964917522,2.922384360459774,0,0.1,0.0,0,1
271,4.440130505762751,1.5531966224149012,0,0.1,0.0,0,1
272,3.178454086969208,5.1269141027856895,0,0.1,0.0,0,1
273,0.11531792389896234,2.903682082520219,0,0.1,0.0,0,1
274,4.526246960708746,5.088041143608804,1,0.08,1.0,1,1
275,4.867983459455267,5.9364978340183585,0,0.1,0.0,0,1
276,4.1451278887728105,4.536118731099457,1,0.08,1.5,2,1
277,1.5811602663731663,1.1396468307647578,0,0.1,0.0,0,1
278,1.951697317440132,1.9776898763310429,0,0.1,0.0,0,1
279,2.759337433785159,4.161805254248465,1,0.08,1.5,2,1
280,5.739036235679364,2.6889134685454072,0,0.1,0.0,0,1
281,0.8632361340262027,0.17399650018465396,0,0.1,0.0,0,1
282,4.940880418818136,3.368559316672714,0,0.1,0.0,0,1
283,3.6437017919932986,1.3169496627557586,0,0.1,0.0,0,1
284,0.02572700023896979,3.640869940877658,0,0.1,0.0,0,1
285,2.5057417180623496,2.6107935255553185,0,0.1,0.0,0,1
286,5.467706355543025,3.838464631381756,0,0.1,0.0,0,1
287,0.5558031045421901,0.7354744057367035,0,0.1,0.0,0,1
288,3.0943677537820085,2.441849595255709,0,0.1,0.0,0,1
