x,y,Infection label,Rate of movement,Rate of infection,Mutation,Susceptibility
0.35302875716733917,1.187326022184938,1.0,0.08,1.0,1.0,1.0
1.6969381963989634,1.6197332382115872,0.0,0.1,0.0,0.0,1.0
2.0618199406575535,2.571131179221525,0.0,0.1,0.0,0.0,1.0
3.825344786571394,0.8248626757017117,1.0,0.08,1.5,2.0,1.0
1.0281305338126916,0.2589737565689172,0.0,0.1,0.0,0.0,1.0
5.727478056615404,0.8313538652712857,0.0,0.1,0.0,0.0,1.0
4.630076587328016,2.696378325057318,1.0,0.08,1.0,1.0,1.0
4.570227719660784,3.6454318916989177,1.0,0.08,1.0,1.0,0.0
0.5731982052287525,5.0735951905852765,0.0,0.1,0.0,0.0,1.0
5.62458715996793,5.708620073957704,0.0,0.1,0.0,0.0,1.0
2.5110125094426263,0.33023872291906886,1.0,0.08,1.5,2.0,1.0
3.00976263777739,4.812304899069858,0.0,0.1,0.0,0.0,1.0
5.684495334801817,4.879871685810023,0.0,0.1,0.0,0.0,1.0
1.3792681400165399,0.15579004543163588,0.0,0.1,0.0,0.0,1.0
0.8820233712414915,2.3272661182290073,0.0,0.1,0.0,0.0,1.0
4.784146868065353,2.199885939317599,0.0,0.1,0.0,0.0,1.0
1.8310275985351954,4.594938118411886,0.0,0.1,0.0,0.0,1.0
1.0405400132077618,5.663539049804598,0.0,0.1,0.0,0.0,1.0
5.330096640890008,1.1941751377654992,0.0,0.1,0.0,0.0,1.0
5.896717801084643,4.052825980099654,0.0,0.1,0.0,0.0,1.0
5.648319528469299,2.2059216196930707,1.0,0.08,1.0,1.0,1.0
3.0471160291746937,0.6755894307606225,1.0,0.08,1.5,2.0,1.0
4.309415342454832,0.4661806455478983,1.0,0.08,1.5,2.0,1.0
4.28826935227708,5.167416040899288,2.0,0.08,1.0,1.0,0.0
4.906203772645309,3.2746818616763194,1.0,0.08,1.0,1.0,1.0
5.090049106592965,1.2412750931949823,0.0,0.1,0.0,0.0,1.0
4.247016815043471,2.365287243813426,0.0,0.1,0.0,0.0,1.0
0.650950527568299,1.6920514977806533,1.0,0.08,1.0,1.0,1.0
3.9241101572732378,4.45404788213777,0.0,0.1,0.0,0.0,1.0
5.854358464289074,3.6488721294456314,0.0,0.1,0.0,0.0,1.0
5.085294543744175,3.8429656610677974,0.0,0.1,0.0,0.0,1.0
1.6757108995934504,4.930134414988583,0.0,0.1,0.0,0.0,1.0
3.4673493879731563,1.416286025037945,1.0,0.08,1.5,2.0,1.0
1.8162579983429188,4.949025013896968,0.0,0.1,0.0,0.0,1.0
1.9053268881238907,2.5793214167037197,1.0,0.08,1.5,2.0,1.0
1.1827916923163486,1.509257057644949,0.0,0.1,0.0,0.0,1.0
4.653264637125536,4.922258370726846,1.0,0.08,1.0,1.0,0.0
5.364524535996526,5.76079104644189,0.0,0.1,0.0,0.0,1.0
4.335448827158264,2.17954149546551,0.0,0.1,0.0,0.0,1.0
0.6090908252405793,3.9867639129244825,2.0,0.08,1.0,1.0,0.0
1.5260139849059497,2.1570847838203147,1.0,0.08,1.5,2.0,1.0
4.756639757737062,5.6182402911654865,1.0,0.08,1.0,1.0,1.0
1.8640033609835367,1.088264398950774,1.0,0.08,1.0,1.0,0.0
5.945828037035645,1.0988327298949505,0.0,0.1,0.0,0.0,1.0
5.850885098330132,5.369025045580528,0.0,0.1,0.0,0.0,1.0
3.3342606113666307,2.0856913551899177,1.0,0.08,1.5,2.0,1.0
5.429679313234915,2.0050259029310857,0.0,0.1,0.0,0.0,1.0
0.6602353619723536,3.8267017802667103,1.0,0.08,1.0,1.0,1.0
1.8499054659829623,3.260594684649189,0.0,0.1,0.0,0.0,1.0
1.2774129230873688,4.5643334899617045,0.0,0.1,0.0,0.0,1.0
2.1121099294380556,5.560455485957577,0.0,0.1,0.0,0.0,1.0
0.2482396352795564,0.38735130115832206,1.0,0.08,1.0,1.0,1.0
4.405340146783794,5.31986767271197,1.0,0.08,1.0,1.0,1.0
2.465942148912384,1.4417050360528119,2.0,0.08,1.5,2.0,0.0
5.130137706634364,3.669877447082576,0.0,0.1,0.0,0.0,1.0
3.4665454951538726,1.9599612946040976,0.0,0.1,0.0,0.0,1.0
5.906463337181175,2.1796651503986304,1.0,0.08,1.0,1.0,1.0
0.1787355255443719,1.03241381313766,1.0,0.08,1.0,1.0,1.0
0.9497121107241375,5.032638135602111,0.0,0.1,0.0,0.0,1.0
5.5049383025485055,5.9327256999075715,0.0,0.1,0.0,0.0,1.0
1.934089469018498,1.3553294019843705,1.0,0.08,1.5,2.0,1.0
1.7558753204208795,3.326392496630077,0.0,0.1,0.0,0.0,1.0
1.6305495849414864,4.860131894751974,0.0,0.1,0.0,0.0,1.0
0.8791543374957307,5.985739971301038,0.0,0.1,0.0,0.0,1.0
3.6341105269197373,2.8001353404901703,0.0,0.1,0.0,0.0,1.0
1.1168033278279754,0.3940412584246673,0.0,0.1,0.0,0.0,1.0
3.635521185245888,0.34693822400358076,0.0,0.1,0.0,0.0,1.0
1.308954344407755,5.025378479954506,0.0,0.1,0.0,0.0,1.0
5.486822201152443,3.200397846627977,1.0,0.08,1.0,1.0,1.0
2.8881300114130886,4.546484522885969,0.0,0.1,0.0,0.0,1.0
2.0253077633190544,1.0231601418006848,1.0,0.08,1.5,2.0,1.0
1.304596362758323,1.0932346400341466,0.0,0.1,0.0,0.0,1.0
4.390235559130785,2.2634967867171065,0.0,0.1,0.0,0.0,1.0
4.462270021747573,0.6470703804988303,1.0,0.08,1.5,2.0,1.0
5.65238847573645,4.1005599318310875,0.0,0.1,0.0,0.0,1.0
0.5550320914840996,3.345850924867527,1.0,0.08,1.0,1.0,1.0
5.920500760746268,0.021689440776889057,0.0,0.1,0.0,0.0,1.0
2.2214753407658985,1.9270001040427447,1.0,0.08,1.5,2.0,1.0
1.574883929504518,0.8151173380108798,1.0,0.08,1.5,2.0,1.0
4.687229007301145,4.620584151771286,1.0,0.08,1.0,1.0,1.0
3.3815215932244245,2.578156822227511,1.0,0.08,1.5,2.0,1.0
0.5962330909870575,0.3159979569191407,1.0,0.08,1.0,1.0,1.0
3.3851508268072,3.00117609492899,1.0,0.08,1.5,2.0,1.0
5.478396852598091,3.8079058654225513,0.0,0.1,0.0,0.0,1.0
1.6061448090424428,2.1312502661286077,1.0,0.08,1.5,2.0,1.0
3.8460238125147135,4.225260251744844,0.0,0.1,0.0,0.0,1.0
5.963972409664569,4.482495068939362,0.0,0.1,0.0,0.0,1.0
3.9309094595923746,2.082324343038268,0.0,0.1,0.0,0.0,1.0
1.9631392630842495,5.5857474916855905,0.0,0.1,0.0,0.0,1.0
0.8309952314152886,0.5149595164314471,0.0,0.1,0.0,0.0,1.0
1.0046955687909722,1.3329470858459354,0.0,0.1,0.0,0.0,1.0
0.9844887891509544,5.511305054610704,0.0,0.1,0.0,0.0,1.0
2.9546822390231666,3.8558199811883442,0.0,0.1,0.0,0.0,1.0
5.598019276627426,0.573045565064018,0.0,0.1,0.0,0.0,1.0
1.5491969198026034,3.04022325775893,0.0,0.1,0.0,0.0,1.0
0.047189663219671774,5.0800934478089,0.0,0.1,0.0,0.0,1.0
0.15383288446303434,0.09785392602264187,1.0,0.08,1.0,1.0,0.0
5.908065901091662,3.432085305423828,0.0,0.1,0.0,0.0,1.0
1.3066359999644588,3.134011893255563,0.0,0.1,0.0,0.0,1.0
3.47460236391179,5.480042478184556,0.0,0.1,0.0,0.0,1.0
1.1667929341218954,2.5877559182894565,1.0,0.08,1.5,2.0,1.0
2.296899388010713,0.9765157124389849,1.0,0.08,1.5,2.0,1.0
3.470629642218289,0.9698922079506787,1.0,0.08,1.5,2.0,1.0
4.958642716802078,0.4030707186219633,0.0,0.1,0.0,0.0,1.0
4.113284814783685,3.9712575700978974,0.0,0.1,0.0,0.0,1.0
2.5975777588398308,2.435202368865077,1.0,0.08,1.5,2.0,1.0
2.449384948830734,4.5046846133650975,0.0,0.1,0.0,0.0,1.0
0.36638542636009275,3.3690171759408143,2.0,0.08,1.0,1.0,0.0
1.1002411628947462,2.985092264434524,1.0,0.08,1.5,2.0,1.0
2.7252049290849394,5.97228832752319,0.0,0.1,0.0,0.0,1.0
1.901299590568611,0.5156250604969081,0.0,0.1,0.0,0.0,1.0
2.9295812328768402,0.5526146357020947,1.0,0.08,1.5,2.0,1.0
0.14347598016993324,0.5544589612920303,1.0,0.08,1.0,1.0,1.0
4.223249189373972,0.06746479481447842,0.0,0.1,0.0,0.0,1.0
1.956107012777511,3.2475030295612726,0.0,0.1,0.0,0.0,1.0
1.2892296352737656,5.2833104829368285,0.0,0.1,0.0,0.0,1.0
0.8534978219479192,2.2343718183215584,0.0,0.1,0.0,0.0,1.0
1.9649032438335605,2.476112514346271,1.0,0.08,1.5,2.0,1.0
4.845078385703982,2.145952099527129,0.0,0.1,0.0,0.0,1.0
1.5662916685769566,0.13362942079510942,0.0,0.1,0.0,0.0,1.0
1.7357531026453024,0.9609613678679221,1.0,0.08,1.5,2.0,1.0
0.5172593468505735,0.4265082120273791,1.0,0.08,1.0,1.0,1.0
0.4743972088574233,5.212763442594556,0.0,0.1,0.0,0.0,1.0
3.0927785496005313,1.2894808872597587,2.0,0.08,1.5,2.0,0.0
5.991550399244952,0.18415697131485542,0.0,0.1,0.0,0.0,1.0
4.323899307252275,3.9756316382523624,0.0,0.1,0.0,0.0,1.0
0.3080762208018115,3.920800010245749,1.0,0.08,1.0,1.0,1.0
4.759657677425497,0.8849608624837892,0.0,0.1,0.0,0.0,1.0
0.35747577302824585,3.8742411646857837,1.0,0.08,1.0,1.0,1.0
1.6665722494291657,4.027156268475486,0.0,0.1,0.0,0.0,1.0
5.83472119050622,5.868585035061293,0.0,0.1,0.0,0.0,1.0
0.3378558677858523,3.754896459758446,1.0,0.08,1.0,1.0,1.0
5.227737631812136,5.5975900140741555,0.0,0.1,0.0,0.0,1.0
3.0590077560090796,0.5075514150566449,1.0,0.08,1.5,2.0,1.0
0.2474710783100218,5.849268596949854,0.0,0.1,0.0,0.0,1.0
5.838654131181638,3.620180930255258,0.0,0.1,0.0,0.0,1.0
0.37580963277509083,5.60440036035098,0.0,0.1,0.0,0.0,1.0
4.360313891367657,3.9867852960190664,0.0,0.1,0.0,0.0,1.0
0.6409769575026745,0.7530431544430041,0.0,0.1,0.0,0.0,1.0
4.077334425450214,5.295513960792827,2.0,0.08,1.0,1.0,0.0
5.99999734543559,0.9188002213514026,0.0,0.1,0.0,0.0,1.0
5.260155365049421,4.587587848176863,0.0,0.1,0.0,0.0,1.0
4.476697461742011,3.6080399138725934,0.0,0.1,0.0,0.0,1.0
4.117489859112535,1.9927542857825302,0.0,0.1,0.0,0.0,1.0
3.9863273883387684,0.24940865108966115,1.0,0.08,1.5,2.0,1.0
2.6374171743704524,3.4174702443866005,0.0,0.1,0.0,0.0,1.0
3.2112177754575466,3.060050320266857,0.0,0.1,0.0,0.0,1.0
1.7017044618956827,0.3784191345335679,0.0,0.1,0.0,0.0,1.0
4.27676932115949,3.7229518437566833,0.0,0.1,0.0,0.0,1.0
5.583162865220298,0.17199935366620855,0.0,0.1,0.0,0.0,1.0
4.4529129225020405,4.057292575315563,0.0,0.1,0.0,0.0,1.0
3.7036771716058867,3.6212943207404162,0.0,0.1,0.0,0.0,1.0
4.958915634849615,4.902159704610796,1.0,0.08,1.0,1.0,1.0
5.134697919566815,1.0494499375445565,0.0,0.1,0.0,0.0,1.0
4.929628990013038,0.6584012995680346,0.0,0.1,0.0,0.0,1.0
0.6242357729141474,2.0247902934631137,0.0,0.1,0.0,0.0,1.0
4.18992686399865,3.082270871802937,0.0,0.1,0.0,0.0,1.0
0.04140551180544283,3.3230675842811284,1.0,0.08,1.0,1.0,1.0
2.7676884697639124,1.9804405739229052,2.0,0.08,1.5,2.0,0.0
0.1392174836679707,4.148463777750487,1.0,0.08,1.0,1.0,1.0
4.552924649022764,4.965586199019322,2.0,0.08,1.0,1.0,0.0
3.0142204732992504,3.9043880769311476,0.0,0.1,0.0,0.0,1.0
0.04086107900572267,3.1332976266619434,1.0,0.08,1.0,1.0,1.0
4.9253727594086865,2.709667833325925,1.0,0.08,1.0,1.0,0.0
2.854211174953604,1.8034038163530322,2.0,0.08,1.5,2.0,0.0
1.1353134847068067,3.8681346981959583,0.0,0.1,0.0,0.0,1.0
0.25927727989443183,0.8354586859193907,1.0,0.08,1.0,1.0,1.0
1.3948482119811003,3.4990092475950503,0.0,0.1,0.0,0.0,1.0
4.384474752646662,1.1143027808480603,0.0,0.1,0.0,0.0,1.0
4.109105398524067,5.520635531799592,1.0,0.08,1.0,1.0,1.0
5.027727516948816,0.7333566862591032,0.0,0.1,0.0,0.0,1.0
3.4479388573840772,0.6113659027286409,0.0,0.1,0.0,0.0,1.0
3.0189940954017582,4.215853262077974,0.0,0.1,0.0,0.0,1.0
4.091609729748205,0.882308982316105,1.0,0.08,1.0,1.0,0.0
3.886666279318953,2.967936330295937,0.0,0.1,0.0,0.0,1.0
5.504145335029524,1.346733564779075,0.0,0.1,0.0,0.0,1.0
1.7259851340434234,2.930854313442266,1.0,0.08,1.5,2.0,1.0
2.5686059168276483,0.013828700734948463,0.0,0.1,0.0,0.0,1.0
0.34544699039051596,1.4589577488888534,1.0,0.08,1.0,1.0,1.0
1.4160060572023816,3.5519957601611964,0.0,0.1,0.0,0.0,1.0
3.618257651974897,3.5919228142764794,0.0,0.1,0.0,0.0,1.0
0.9753951835622265,5.747759654032521,0.0,0.1,0.0,0.0,1.0
2.194409451144925,4.401831868403727,0.0,0.1,0.0,0.0,1.0
1.9847362124254775,2.6941690957124083,1.0,0.08,1.5,2.0,1.0
0.4006396000863426,2.9864548053000464,2.0,0.08,1.0,1.0,0.0
5.938304527064381,3.5892027388902132,0.0,0.1,0.0,0.0,1.0
4.41160769966091,4.536100525324554,1.0,0.08,1.0,1.0,1.0
5.37732638161132,5.99989140095443,0.0,0.1,0.0,0.0,1.0
4.926033328656864,4.363712058587626,1.0,0.08,1.0,1.0,1.0
1.9434761011336106,2.368973417408736,1.0,0.08,1.5,2.0,1.0
5.586135359838565,4.394957255675148,0.0,0.1,0.0,0.0,1.0
0.840391918433185,3.3653959921981786,1.0,0.08,1.0,1.0,1.0
3.9062048433554457,1.9111357401251987,0.0,0.1,0.0,0.0,1.0
1.0962177601675425,3.2187602708993532,1.0,0.08,1.0,1.0,1.0
4.501531916789145,0.9430640527626206,0.0,0.1,0.0,0.0,1.0
4.7008220684246025,4.206420247464698,1.0,0.08,1.0,1.0,1.0
3.9133186494465764,2.001397818023809,0.0,0.1,0.0,0.0,1.0
1.1888857560293913,5.595678038934468,0.0,0.1,0.0,0.0,1.0
5.756697784293554,2.345117562146245,1.0,0.08,1.0,1.0,1.0
4.37246846139001,4.73821064974722,1.0,0.08,1.0,1.0,1.0
1.3555424264390332,5.5696242913234535,0.0,0.1,0.0,0.0,1.0
5.3505639583371565,4.058663344423337,0.0,0.1,0.0,0.0,1.0
1.518817635908257,0.7437139144799809,0.0,0.1,0.0,0.0,1.0
0.4648437036881006,2.041074415964773,0.0,0.1,0.0,0.0,1.0
4.7987554798804695,4.879137499748538,1.0,0.08,1.0,1.0,1.0
5.3308845864662,3.2421515266838794,2.0,0.08,1.0,1.0,0.0
5.506624073848296,1.709604078928029,0.0,0.1,0.0,0.0,1.0
1.4446596249182375,2.9127908037704877,1.0,0.08,1.5,2.0,1.0
1.1012009291117129,5.585052421145187,0.0,0.1,0.0,0.0,1.0
0.7024529489395721,0.8959683229299908,0.0,0.1,0.0,0.0,1.0
2.220359806833511,4.966164599071835,0.0,0.1,0.0,0.0,1.0
3.019928863637861,1.995045624204769,2.0,0.08,1.5,2.0,0.0
0.7408502746795924,1.7729904009118003,0.0,0.1,0.0,0.0,1.0
3.8137954570443533,5.376133569558308,0.0,0.1,0.0,0.0,1.0
5.684296293910252,2.572103353983832,1.0,0.08,1.0,1.0,1.0
5.793802871746253,1.6664350801494356,0.0,0.1,0.0,0.0,1.0
4.503316858945894,0.5275312866896056,0.0,0.1,0.0,0.0,1.0
5.898256844161381,2.3357186938596968,0.0,0.1,0.0,0.0,1.0
5.870862259543381,5.670950190960818,0.0,0.1,0.0,0.0,1.0
4.055116153218007,3.073322956030233,0.0,0.1,0.0,0.0,1.0
2.5439263357466393,2.077624374366011,1.0,0.08,1.5,2.0,1.0
3.4353195689420994,1.353045283105664,1.0,0.08,1.5,2.0,1.0
0.7437278235434412,4.74944897839832,0.0,0.1,0.0,0.0,1.0
3.6687713449317254,4.714416429357425,0.0,0.1,0.0,0.0,1.0
2.3943288663574656,5.508075661408946,0.0,0.1,0.0,0.0,1.0
0.9496935173156626,4.813413309182479,0.0,0.1,0.0,0.0,1.0
5.828727284014402,2.9588213713692344,1.0,0.08,1.0,1.0,1.0
2.4771983131439024,5.892828828829623,0.0,0.1,0.0,0.0,1.0
5.661513587486056,2.7380307872905254,1.0,0.08,1.0,1.0,1.0
4.8562198463192985,3.93919987331768,0.0,0.1,0.0,0.0,1.0
4.746976642968487,4.45051338015004,1.0,0.08,1.0,1.0,1.0
3.7259591941389214,4.721598690425535,0.0,0.1,0.0,0.0,1.0
1.0033118643700385,0.4576449666893643,0.0,0.1,0.0,0.0,1.0
0.5143220101608081,1.539575742122469,2.0,0.08,1.0,1.0,0.0
1.9511060456834088,0.8840958425073411,1.0,0.08,1.5,2.0,1.0
2.978154480751104,2.4954143586139486,1.0,0.08,1.5,2.0,1.0
0.5073867248193313,5.660836612534059,0.0,0.1,0.0,0.0,1.0
3.2244756776324786,4.220517119263956,0.0,0.1,0.0,0.0,1.0
3.315497293106755,3.231264692055334,0.0,0.1,0.0,0.0,1.0
0.3692488231133082,0.5344467394276473,1.0,0.08,1.0,1.0,0.0
2.8528430846341473,5.3987358358392665,0.0,0.1,0.0,0.0,1.0
0.21174493261304494,5.00759604361579,0.0,0.1,0.0,0.0,1.0
1.5644046665944924,4.359432385618733,0.0,0.1,0.0,0.0,1.0
4.894959301850565,4.425313603795484,1.0,0.08,1.0,1.0,1.0
0.022204810462033597,3.6134034895435825,1.0,0.08,1.0,1.0,1.0
4.175857191471539,0.4161361936311616,1.0,0.08,1.5,2.0,1.0
3.2308666888097397,1.1779149451959623,1.0,0.08,1.5,2.0,1.0
4.141465811423495,3.1379185539616667,0.0,0.1,0.0,0.0,1.0
